mesh-type btCollisionShape size mass rotation(x, y, z) position(x, y, z) restitution friction rollingFriction angularDamping transparency shader texture is-finish type type-params
0,btbox,30,30,0,0,90,15.0,0,0,-10,-70,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,14.8,0,0,-10,-101,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,14.6,0,0,-10,-103,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,14.4,0,0,-10,-105,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,14.2,0,0,-10,-107,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,14.0,0,0,-10,-109,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,13.8,0,0,-10,-111,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,13.6,0,0,-10,-113,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,13.4,0,0,-10,-115,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,13.2,0,0,-10,-117,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,13.0,0,0,-10,-119,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,12.8,0,0,-10,-121,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,12.6,0,0,-10,-123,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,12.4,0,0,-10,-125,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,12.2,0,0,-10,-127,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,12.0,0,0,-10,-129,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,11.8,0,0,-10,-131,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,11.6,0,0,-10,-133,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,11.4,0,0,-10,-135,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,11.2,0,0,-10,-137,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,11.0,0,0,-10,-139,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,10.8,0,0,-10,-141,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,10.6,0,0,-10,-143,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,10.4,0,0,-10,-145,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,10.2,0,0,-10,-147,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,10.0,0,0,-10,-149,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,9.8,0,0,-10,-151,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,9.6,0,0,-10,-153,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,9.4,0,0,-10,-155,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,9.2,0,0,-10,-157,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,9.0,0,0,-10,-159,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,8.8,0,0,-10,-161,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,8.6,0,0,-10,-163,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,8.4,0,0,-10,-165,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,8.2,0,0,-10,-167,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,8.0,0,0,-10,-169,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,7.8,0,0,-10,-171,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,7.6,0,0,-10,-173,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,7.4,0,0,-10,-175,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,7.2,0,0,-10,-177,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,7.0,0,0,-10,-179,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,6.8,0,0,-10,-181,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,6.6,0,0,-10,-183,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,6.4,0,0,-10,-185,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,6.2,0,0,-10,-187,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,6.0,0,0,-10,-189,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,5.8,0,0,-10,-191,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,5.6,0,0,-10,-193,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,5.4,0,0,-10,-195,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,5.2,0,0,-10,-197,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,5.0,0,0,-10,-199,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,4.8,0,0,-10,-201,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,4.6,0,0,-10,-203,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,4.4,0,0,-10,-205,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,4.2,0,0,-10,-207,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,4.0,0,0,-10,-209,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,3.8,0,0,-10,-211,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,3.6,0,0,-10,-213,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,3.4,0,0,-10,-215,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,3.2,0,0,-10,-217,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,3.0,0,0,-10,-219,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,2.8,0,0,-10,-221,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,2.6,0,0,-10,-223,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,2.4,0,0,-10,-225,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,2.2,0,0,-10,-227,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,2.0,0,0,-10,-229,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,1.8,0,0,-10,-231,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,1.6,0,0,-10,-233,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,1.4,0,0,-10,-235,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,1.2,0,0,-10,-237,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,1.0,0,0,-10,-239,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,0.8,0,0,-10,-241,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,0.6,0,0,-10,-243,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,0.4,0,0,-10,-245,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,0.2,0,0,-10,-247,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,1,0,0,90,0.0,0,0,-10,-249,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,30,0,0,90,0.0,0,0,-10,-280,0.9,1.0,1.0,0,1,0,,0,0
0,btbox,30,30,0,0,90,0,0,60,-10,-280,0.9,1.0,1.0,0,1,0,,1,0
1,btsphere,2,2,2,10,0,0,0,0,-6,-50,0.5,1.0,0.3,0.5,0,2,mayan.png,0,1
